id,Gender,Age,CustomerType
108776,Female,34,Loyal Customer
46802,Male,34,Loyal Customer
3210,Female,34,Loyal Customer
36204,Female,34,Loyal Customer
123788,Female,34,disloyal Customer
9313,Female,34,Loyal Customer
81116,Female,34,Loyal Customer
125497,Female,34,Loyal Customer
72040,Male,34,Loyal Customer
96622,Male,34,Loyal Customer
18378,Male,34,Loyal Customer
48185,Female,34,Loyal Customer
53197,Male,34,Loyal Customer
118150,Male,34,Loyal Customer
105022,Male,34,Loyal Customer
61009,Female,34,disloyal Customer
122242,Male,34,Loyal Customer
129225,Female,34,Loyal Customer
25481,Male,34,Loyal Customer
104959,Male,34,Loyal Customer
9047,Female,34,Loyal Customer
20143,Male,34,Loyal Customer
110645,Male,34,Loyal Customer
42545,Male,34,Loyal Customer
47065,Female,34,Loyal Customer
85684,Female,34,Loyal Customer
61065,Male,34,Loyal Customer
37571,Female,34,Loyal Customer
5805,Female,34,Loyal Customer
58204,Male,34,Loyal Customer
57772,Male,34,disloyal Customer
99466,Male,34,Loyal Customer
80100,Female,34,Loyal Customer
23950,Male,34,Loyal Customer
78200,Female,34,Loyal Customer
13069,Male,34,Loyal Customer
30859,Male,34,Loyal Customer
124084,Male,34,Loyal Customer
102693,Male,34,Loyal Customer
14648,Female,34,Loyal Customer
71372,Female,34,Loyal Customer
105129,Male,34,disloyal Customer
36358,Female,34,Loyal Customer
10770,Female,34,Loyal Customer
71799,Male,34,Loyal Customer
55046,Male,34,disloyal Customer
42498,Female,34,Loyal Customer
52195,Male,34,Loyal Customer
82244,Female,34,Loyal Customer
128789,Male,34,Loyal Customer
127268,Male,34,disloyal Customer
80904,Female,34,Loyal Customer
1463,Male,34,Loyal Customer
63780,Female,34,Loyal Customer
66491,Female,34,Loyal Customer
55431,Female,34,Loyal Customer
8788,Male,34,Loyal Customer
11936,Male,34,disloyal Customer
107865,Male,34,Loyal Customer
73385,Female,34,Loyal Customer
50085,Female,34,Loyal Customer
115471,Female,34,Loyal Customer
4424,Male,34,disloyal Customer
21796,Male,34,Loyal Customer
108572,Male,34,Loyal Customer
93823,Male,34,disloyal Customer
86127,Female,34,disloyal Customer
20550,Female,34,Loyal Customer
128583,Male,34,disloyal Customer
126975,Female,34,disloyal Customer
6507,Female,34,Loyal Customer
2518,Female,34,Loyal Customer
81526,Male,34,Loyal Customer
93389,Male,34,disloyal Customer
41243,Female,34,Loyal Customer
48976,Female,34,Loyal Customer
1864,Male,34,Loyal Customer
36748,Female,34,Loyal Customer
15983,Female,34,Loyal Customer
20019,Female,34,Loyal Customer
12245,Female,34,Loyal Customer
7569,Female,34,Loyal Customer
71836,Male,34,Loyal Customer
20240,Male,34,Loyal Customer
120268,Female,34,Loyal Customer
75158,Male,34,disloyal Customer
84237,Male,34,Loyal Customer
58538,Female,34,Loyal Customer
69771,Male,34,Loyal Customer
84296,Female,34,Loyal Customer
81772,Female,34,Loyal Customer
8679,Female,34,Loyal Customer
113371,Male,34,Loyal Customer
56851,Female,34,Loyal Customer
35297,Male,34,Loyal Customer
64544,Male,34,disloyal Customer
90417,Male,34,Loyal Customer
78565,Male,34,Loyal Customer
106689,Male,34,disloyal Customer
20087,Male,34,disloyal Customer
46907,Female,34,Loyal Customer
67375,Female,34,Loyal Customer
68795,Male,34,Loyal Customer
37371,Female,34,Loyal Customer
125822,Female,34,disloyal Customer
17569,Female,34,Loyal Customer
22254,Male,34,Loyal Customer
14089,Female,34,Loyal Customer
59041,Male,34,Loyal Customer
104368,Male,34,Loyal Customer
63243,Male,34,disloyal Customer
128815,Female,34,disloyal Customer
73503,Male,34,Loyal Customer
61003,Male,34,Loyal Customer
26159,Male,34,Loyal Customer
3344,Female,34,disloyal Customer
109709,Male,34,Loyal Customer
127531,Female,34,Loyal Customer
110253,Male,34,Loyal Customer
115372,Female,34,disloyal Customer
64029,Female,34,Loyal Customer
120306,Female,34,disloyal Customer
89064,Female,34,Loyal Customer
61949,Male,34,Loyal Customer
90037,Male,34,Loyal Customer
29297,Male,34,Loyal Customer
2113,Female,34,Loyal Customer
8904,Female,34,Loyal Customer
10781,Female,34,disloyal Customer
93910,Female,34,Loyal Customer
10667,Female,34,Loyal Customer
60386,Male,34,Loyal Customer
56521,Male,34,Loyal Customer
56345,Female,34,Loyal Customer
117880,Female,34,Loyal Customer
92430,Female,34,Loyal Customer
113012,Female,34,Loyal Customer
91754,Male,34,Loyal Customer
69627,Male,34,Loyal Customer
62707,Male,34,Loyal Customer
115447,Female,34,Loyal Customer
37053,Female,34,Loyal Customer
124901,Male,34,Loyal Customer
49961,Female,34,Loyal Customer
37029,Male,34,Loyal Customer
106815,Female,34,disloyal Customer
24814,Male,34,Loyal Customer
58977,Female,34,disloyal Customer
124887,Female,34,Loyal Customer
13187,Female,34,Loyal Customer
14574,Male,34,Loyal Customer
105683,Male,34,Loyal Customer
34177,Male,34,Loyal Customer
83413,Male,34,Loyal Customer
56847,Female,34,disloyal Customer
113465,Male,34,Loyal Customer
102173,Male,34,Loyal Customer
10875,Female,34,Loyal Customer
39832,Male,34,Loyal Customer
114083,Female,34,Loyal Customer
7526,Female,34,Loyal Customer
43736,Male,34,Loyal Customer
19163,Male,34,Loyal Customer
126108,Male,34,Loyal Customer
82840,Female,34,Loyal Customer
97699,Male,34,Loyal Customer
21336,Male,34,Loyal Customer
120842,Male,34,Loyal Customer
26566,Female,34,Loyal Customer
89672,Female,34,Loyal Customer
106360,Male,34,Loyal Customer
56661,Female,34,Loyal Customer
90967,Male,34,Loyal Customer
97695,Male,34,disloyal Customer
121446,Female,34,Loyal Customer
88080,Male,34,Loyal Customer
27204,Female,34,Loyal Customer
59916,Male,34,Loyal Customer
72361,Female,34,Loyal Customer
126927,Female,34,disloyal Customer
60679,Female,34,Loyal Customer
109296,Female,34,Loyal Customer
35771,Female,34,Loyal Customer
70540,Male,34,Loyal Customer
123835,Male,34,Loyal Customer
60837,Male,34,disloyal Customer
129686,Male,34,Loyal Customer
38120,Male,34,Loyal Customer
1916,Male,34,Loyal Customer
21843,Female,34,Loyal Customer
39227,Male,34,Loyal Customer
64342,Male,34,Loyal Customer
85390,Female,34,Loyal Customer
30991,Female,34,Loyal Customer
92498,Female,34,Loyal Customer
54469,Female,34,Loyal Customer
90536,Female,34,disloyal Customer
30324,Male,34,Loyal Customer
118480,Male,34,disloyal Customer
92366,Female,34,disloyal Customer
24933,Male,34,Loyal Customer
93301,Female,34,Loyal Customer
27314,Female,34,Loyal Customer
113242,Female,34,Loyal Customer
56323,Male,34,Loyal Customer
65207,Female,34,disloyal Customer
9104,Male,34,disloyal Customer
21455,Male,34,Loyal Customer
8506,Male,34,disloyal Customer
100956,Female,34,Loyal Customer
112756,Female,34,Loyal Customer
107691,Female,34,Loyal Customer
34753,Male,34,Loyal Customer
19313,Female,34,Loyal Customer
63248,Female,34,Loyal Customer
110076,Female,34,disloyal Customer
65708,Male,34,disloyal Customer
32486,Female,34,Loyal Customer
58640,Female,34,Loyal Customer
44511,Male,34,Loyal Customer
98113,Female,34,disloyal Customer
46855,Female,34,Loyal Customer
51481,Male,34,disloyal Customer
87154,Female,34,Loyal Customer
63968,Female,34,Loyal Customer
119171,Male,34,Loyal Customer
109440,Female,34,Loyal Customer
121404,Female,34,Loyal Customer
18312,Male,34,Loyal Customer
46800,Male,34,Loyal Customer
115306,Male,34,disloyal Customer
41384,Male,34,Loyal Customer
100459,Male,34,Loyal Customer
25215,Male,34,Loyal Customer
7960,Male,34,Loyal Customer
45878,Male,34,Loyal Customer
103617,Male,34,Loyal Customer
99055,Male,34,Loyal Customer
71763,Male,34,Loyal Customer
111306,Female,34,Loyal Customer
3039,Male,34,Loyal Customer
32499,Male,34,Loyal Customer
115351,Female,34,Loyal Customer
44125,Female,34,Loyal Customer
118426,Male,34,disloyal Customer
96568,Female,34,Loyal Customer
120155,Female,34,Loyal Customer
105468,Male,34,disloyal Customer
129035,Male,34,Loyal Customer
49721,Male,34,Loyal Customer
62988,Female,34,Loyal Customer
44495,Male,34,Loyal Customer
40421,Female,34,Loyal Customer
14073,Male,34,Loyal Customer
10395,Female,34,disloyal Customer
103052,Male,34,Loyal Customer
54454,Female,34,Loyal Customer
114148,Male,34,Loyal Customer
119696,Female,34,Loyal Customer
23394,Male,34,Loyal Customer
93133,Male,34,Loyal Customer
44652,Male,34,Loyal Customer
24162,Male,34,Loyal Customer
37997,Female,34,Loyal Customer
2025,Female,34,disloyal Customer
61991,Female,34,Loyal Customer
106542,Female,34,Loyal Customer
11981,Female,34,Loyal Customer
29555,Male,34,Loyal Customer
129680,Male,34,disloyal Customer
61892,Male,34,Loyal Customer
118897,Male,34,disloyal Customer
84745,Female,34,disloyal Customer
81171,Male,34,disloyal Customer
52131,Male,34,disloyal Customer
93039,Female,34,disloyal Customer
108071,Female,34,Loyal Customer
65916,Male,34,Loyal Customer
78512,Female,34,Loyal Customer
90465,Male,34,Loyal Customer
44581,Female,34,Loyal Customer
92815,Male,34,Loyal Customer
8126,Male,34,Loyal Customer
92595,Female,34,Loyal Customer
48827,Female,34,Loyal Customer
125141,Male,34,Loyal Customer
121786,Female,34,disloyal Customer
29255,Male,34,Loyal Customer
116852,Male,34,Loyal Customer
119260,Female,34,Loyal Customer
77565,Female,34,Loyal Customer
108668,Female,34,Loyal Customer
62366,Male,34,Loyal Customer
1361,Male,34,Loyal Customer
29437,Male,34,Loyal Customer
6272,Female,34,Loyal Customer
113955,Female,34,Loyal Customer
62174,Male,34,disloyal Customer
106357,Female,34,disloyal Customer
111706,Male,34,disloyal Customer
10210,Male,34,Loyal Customer
115814,Male,34,Loyal Customer
33782,Male,34,Loyal Customer
42040,Male,34,Loyal Customer
17496,Female,34,Loyal Customer
36765,Male,34,Loyal Customer
16935,Male,34,Loyal Customer
110004,Female,34,Loyal Customer
31274,Female,34,Loyal Customer
85691,Male,34,Loyal Customer
114503,Male,34,Loyal Customer
121724,Male,34,disloyal Customer
42468,Female,34,Loyal Customer
101011,Male,34,Loyal Customer
60211,Female,34,disloyal Customer
90579,Female,34,Loyal Customer
110104,Male,34,disloyal Customer
49335,Female,34,Loyal Customer
34333,Female,34,Loyal Customer
81752,Female,34,Loyal Customer
22730,Female,34,Loyal Customer
32825,Female,34,Loyal Customer
58499,Male,34,Loyal Customer
98937,Female,34,Loyal Customer
128433,Female,34,Loyal Customer
70729,Male,34,Loyal Customer
88474,Male,34,Loyal Customer
88332,Male,34,Loyal Customer
75152,Female,34,Loyal Customer
32784,Male,34,Loyal Customer
18985,Male,34,Loyal Customer
80229,Male,34,Loyal Customer
52985,Female,34,Loyal Customer
85417,Female,34,Loyal Customer
120200,Male,34,Loyal Customer
113266,Male,34,Loyal Customer
16415,Female,34,Loyal Customer
49383,Male,34,disloyal Customer
79512,Female,34,disloyal Customer
83038,Male,34,Loyal Customer
122644,Female,34,disloyal Customer
128332,Male,34,Loyal Customer
2768,Male,34,Loyal Customer
94261,Female,34,Loyal Customer
37256,Female,34,Loyal Customer
96029,Female,34,Loyal Customer
92084,Male,34,Loyal Customer
103360,Female,34,Loyal Customer
37885,Male,34,Loyal Customer
128032,Female,34,Loyal Customer
125951,Female,34,Loyal Customer
94125,Male,34,Loyal Customer
113191,Male,34,Loyal Customer
100040,Female,34,Loyal Customer
92491,Female,34,Loyal Customer
105078,Male,34,Loyal Customer
542,Male,34,disloyal Customer
82822,Female,34,Loyal Customer
78698,Male,34,disloyal Customer
80292,Male,34,disloyal Customer
92397,Male,34,Loyal Customer
106225,Male,34,Loyal Customer
1913,Male,34,disloyal Customer
2127,Male,34,disloyal Customer
47054,Male,34,Loyal Customer
82956,Female,34,Loyal Customer
60365,Female,34,disloyal Customer
99227,Female,34,Loyal Customer
90047,Female,34,Loyal Customer
13916,Male,34,Loyal Customer
118451,Female,34,disloyal Customer
90259,Female,34,disloyal Customer
6208,Male,34,disloyal Customer
111267,Female,34,Loyal Customer
112246,Female,34,Loyal Customer
70619,Male,34,Loyal Customer
115504,Female,34,Loyal Customer
103043,Male,34,Loyal Customer
28046,Female,34,Loyal Customer
46307,Female,34,Loyal Customer
98516,Female,34,Loyal Customer
35277,Female,34,Loyal Customer
43482,Male,34,Loyal Customer
32490,Female,34,Loyal Customer
60384,Female,34,Loyal Customer
121514,Female,34,disloyal Customer
121550,Female,34,disloyal Customer
21152,Female,34,Loyal Customer
14119,Male,34,Loyal Customer
79576,Male,34,disloyal Customer
106263,Male,34,Loyal Customer
26629,Female,34,Loyal Customer
74439,Male,34,Loyal Customer
18484,Female,34,Loyal Customer
19160,Male,34,Loyal Customer
109487,Male,34,Loyal Customer
83640,Female,34,disloyal Customer
121970,Female,34,Loyal Customer
100514,Female,34,Loyal Customer
128083,Male,34,Loyal Customer
117574,Male,34,Loyal Customer
11727,Male,34,Loyal Customer
116695,Female,34,disloyal Customer
496,Female,34,Loyal Customer
79585,Female,34,Loyal Customer
15853,Female,34,Loyal Customer
74346,Female,34,Loyal Customer
3361,Female,34,Loyal Customer
121652,Female,34,disloyal Customer
113313,Male,34,Loyal Customer
105709,Female,34,Loyal Customer
9927,Female,34,disloyal Customer
34688,Male,34,Loyal Customer
14969,Female,34,Loyal Customer
63526,Male,34,Loyal Customer
110553,Female,34,Loyal Customer
80537,Female,34,Loyal Customer
100160,Male,34,Loyal Customer
74844,Male,34,Loyal Customer
38603,Female,34,Loyal Customer
20624,Female,34,Loyal Customer
17298,Male,34,Loyal Customer
61498,Female,34,disloyal Customer
57353,Male,34,Loyal Customer
7807,Female,34,Loyal Customer
118985,Male,34,Loyal Customer
119647,Male,34,Loyal Customer
114115,Female,34,Loyal Customer
106491,Female,34,disloyal Customer
98936,Female,34,Loyal Customer
92677,Female,34,Loyal Customer
32015,Male,34,Loyal Customer
127749,Male,34,Loyal Customer
104619,Male,34,Loyal Customer
66679,Female,34,Loyal Customer
40794,Male,34,Loyal Customer
104327,Male,34,Loyal Customer
106063,Male,34,disloyal Customer
127026,Female,34,Loyal Customer
28575,Female,34,Loyal Customer
94499,Female,34,Loyal Customer
116581,Female,34,Loyal Customer
119620,Female,34,disloyal Customer
8632,Female,34,disloyal Customer
112599,Female,34,Loyal Customer
75199,Male,34,disloyal Customer
100156,Male,34,disloyal Customer
59465,Female,34,Loyal Customer
60861,Male,34,Loyal Customer
126159,Male,34,Loyal Customer
112968,Female,34,Loyal Customer
88863,Male,34,Loyal Customer
27667,Male,34,Loyal Customer
129401,Female,34,disloyal Customer
13859,Male,34,disloyal Customer
65726,Male,34,Loyal Customer
62291,Male,34,disloyal Customer
43012,Male,34,Loyal Customer
84270,Male,34,Loyal Customer
66594,Male,34,Loyal Customer
100888,Female,34,disloyal Customer
98484,Female,34,disloyal Customer
75117,Female,34,Loyal Customer
14244,Female,34,Loyal Customer
49979,Male,34,Loyal Customer
108541,Male,34,Loyal Customer
103404,Male,34,Loyal Customer
87897,Male,34,disloyal Customer
116956,Male,34,Loyal Customer
3670,Female,34,disloyal Customer
3382,Male,34,Loyal Customer
79478,Male,34,disloyal Customer
3083,Female,34,Loyal Customer
42797,Female,34,Loyal Customer
76584,Female,34,disloyal Customer
47035,Female,34,Loyal Customer
18032,Male,34,Loyal Customer
95589,Female,34,Loyal Customer
89269,Male,34,disloyal Customer
80495,Male,34,Loyal Customer
126097,Male,34,Loyal Customer
28370,Female,34,Loyal Customer
13218,Male,34,Loyal Customer
73593,Male,34,Loyal Customer
110304,Male,34,Loyal Customer
2988,Male,34,disloyal Customer
21348,Female,34,Loyal Customer
41075,Female,34,Loyal Customer
102747,Male,34,Loyal Customer
28741,Male,34,Loyal Customer
53866,Female,34,Loyal Customer
38063,Female,34,Loyal Customer
76184,Male,34,disloyal Customer
121236,Female,34,disloyal Customer
41357,Male,34,Loyal Customer
56426,Female,34,Loyal Customer
114876,Female,34,Loyal Customer
113281,Female,34,Loyal Customer
112163,Male,34,Loyal Customer
104457,Male,34,Loyal Customer
95860,Male,34,Loyal Customer
105950,Male,34,disloyal Customer
29813,Female,34,Loyal Customer
65644,Female,34,Loyal Customer
116990,Male,34,Loyal Customer
10182,Male,34,Loyal Customer
93695,Female,34,Loyal Customer
74562,Male,34,Loyal Customer
97034,Female,34,Loyal Customer
94663,Male,34,Loyal Customer
119853,Female,34,Loyal Customer
16049,Male,34,Loyal Customer
54628,Female,34,Loyal Customer
124314,Female,34,Loyal Customer
101925,Male,34,Loyal Customer
27747,Male,34,Loyal Customer
16646,Male,34,Loyal Customer
28608,Female,34,Loyal Customer
835,Male,34,Loyal Customer
12138,Male,34,Loyal Customer
1535,Male,34,Loyal Customer
102096,Male,34,disloyal Customer
25091,Female,34,Loyal Customer
7140,Male,34,Loyal Customer
29916,Male,34,Loyal Customer
16890,Male,34,Loyal Customer
66666,Male,34,Loyal Customer
60914,Female,34,Loyal Customer
102571,Female,34,Loyal Customer
52947,Female,34,Loyal Customer
102241,Female,34,Loyal Customer
23264,Female,34,Loyal Customer
54251,Female,34,Loyal Customer
16090,Female,34,Loyal Customer
108751,Female,34,Loyal Customer
21322,Female,34,disloyal Customer
39722,Female,34,Loyal Customer
74508,Male,34,Loyal Customer
103037,Female,34,Loyal Customer
90294,Male,34,Loyal Customer
52702,Male,34,Loyal Customer
48874,Male,34,Loyal Customer
8021,Female,34,Loyal Customer
47301,Male,34,Loyal Customer
93339,Male,34,Loyal Customer
36120,Female,34,Loyal Customer
64481,Male,34,Loyal Customer
56025,Female,34,Loyal Customer
61912,Female,34,Loyal Customer
61015,Male,34,Loyal Customer
119659,Male,34,Loyal Customer
40431,Male,34,Loyal Customer
11450,Female,34,Loyal Customer
122194,Female,34,disloyal Customer
72515,Female,34,Loyal Customer
49791,Male,34,Loyal Customer
97526,Female,34,Loyal Customer
36456,Female,34,Loyal Customer
28514,Female,34,Loyal Customer
13117,Male,34,Loyal Customer
79306,Female,34,Loyal Customer
62373,Male,34,Loyal Customer
122344,Female,34,Loyal Customer
85444,Female,34,disloyal Customer
22057,Female,34,Loyal Customer
86810,Female,34,Loyal Customer
33609,Female,34,Loyal Customer
686,Male,34,disloyal Customer
100465,Female,34,Loyal Customer
124611,Female,34,disloyal Customer
108355,Male,34,Loyal Customer
68091,Female,34,Loyal Customer
24544,Female,34,Loyal Customer
123549,Female,34,Loyal Customer
56898,Female,34,Loyal Customer
12150,Male,34,Loyal Customer
28714,Male,34,Loyal Customer
66497,Female,34,Loyal Customer
30932,Male,34,Loyal Customer
72131,Female,34,Loyal Customer
23305,Male,34,disloyal Customer
114633,Female,34,disloyal Customer
45077,Female,34,Loyal Customer
110329,Male,34,disloyal Customer
69572,Female,34,Loyal Customer
116960,Male,34,Loyal Customer
9885,Male,34,disloyal Customer
119935,Male,34,Loyal Customer
64789,Female,34,Loyal Customer
47777,Male,34,Loyal Customer
128920,Male,34,disloyal Customer
77545,Female,34,Loyal Customer
45465,Male,34,Loyal Customer
22255,Female,34,Loyal Customer
56100,Female,34,Loyal Customer
123486,Female,34,Loyal Customer
124444,Female,34,disloyal Customer
115402,Male,34,Loyal Customer
90460,Male,34,Loyal Customer
64784,Male,34,Loyal Customer
23247,Male,34,Loyal Customer
106811,Male,34,Loyal Customer
124115,Female,34,Loyal Customer
109828,Female,34,Loyal Customer
30620,Male,34,Loyal Customer
43000,Male,34,Loyal Customer
55233,Female,34,Loyal Customer
75313,Male,34,disloyal Customer
25187,Male,34,Loyal Customer
111388,Female,34,Loyal Customer
56858,Female,34,Loyal Customer
117682,Female,34,Loyal Customer
64622,Male,34,disloyal Customer
117783,Female,34,Loyal Customer
98900,Female,34,Loyal Customer
73179,Female,34,Loyal Customer
5204,Male,34,Loyal Customer
84035,Female,34,Loyal Customer
103409,Female,34,Loyal Customer
40436,Male,34,Loyal Customer
41300,Female,34,Loyal Customer
5494,Female,34,Loyal Customer
123465,Female,34,Loyal Customer
58506,Male,34,Loyal Customer
128548,Female,34,Loyal Customer
14260,Female,34,Loyal Customer
87377,Female,34,Loyal Customer
81935,Female,34,disloyal Customer
108676,Male,34,Loyal Customer
29264,Female,34,Loyal Customer
16960,Female,34,Loyal Customer
75375,Female,34,Loyal Customer
13439,Female,34,Loyal Customer
83711,Female,34,Loyal Customer
68845,Female,34,Loyal Customer
70957,Male,34,Loyal Customer
126115,Male,34,disloyal Customer
98904,Female,34,Loyal Customer
39921,Male,34,Loyal Customer
74530,Female,34,Loyal Customer
20838,Female,34,Loyal Customer
15005,Female,34,Loyal Customer
103241,Female,34,Loyal Customer
63292,Female,34,Loyal Customer
64710,Female,34,Loyal Customer
76179,Female,34,disloyal Customer
111559,Male,34,Loyal Customer
23251,Male,34,Loyal Customer
35395,Male,34,Loyal Customer
42681,Female,34,Loyal Customer
62145,Female,34,Loyal Customer
25324,Female,34,Loyal Customer
26643,Male,34,Loyal Customer
83251,Female,34,disloyal Customer
49120,Female,34,Loyal Customer
60986,Male,34,Loyal Customer
111542,Female,34,Loyal Customer
46021,Female,34,Loyal Customer
108318,Female,34,Loyal Customer
4951,Male,34,disloyal Customer
25497,Male,34,Loyal Customer
26869,Male,34,Loyal Customer
53584,Male,34,Loyal Customer
88184,Male,34,Loyal Customer
69978,Male,34,disloyal Customer
7670,Female,34,disloyal Customer
5194,Male,34,Loyal Customer
103671,Male,34,Loyal Customer
14306,Female,34,Loyal Customer
25517,Male,34,Loyal Customer
18734,Female,34,Loyal Customer
89535,Male,34,disloyal Customer
62044,Female,34,Loyal Customer
105083,Female,34,Loyal Customer
110358,Male,34,Loyal Customer
61434,Female,34,disloyal Customer
111498,Male,34,Loyal Customer
27683,Male,34,Loyal Customer
78463,Male,34,disloyal Customer
18510,Female,33,Loyal Customer
86148,Female,33,disloyal Customer
32348,Female,33,Loyal Customer
91986,Male,33,Loyal Customer
77611,Male,33,disloyal Customer
26826,Female,33,Loyal Customer
48947,Female,33,Loyal Customer
93879,Male,33,disloyal Customer
74141,Male,33,Loyal Customer
49637,Male,33,Loyal Customer
118043,Female,33,Loyal Customer
124340,Male,33,Loyal Customer
49286,Male,33,Loyal Customer
87276,Female,33,disloyal Customer
72953,Male,33,Loyal Customer
63178,Male,33,disloyal Customer
111052,Male,33,Loyal Customer
15387,Male,33,Loyal Customer
76581,Male,33,Loyal Customer
44037,Female,33,Loyal Customer
111708,Female,33,Loyal Customer
70538,Male,33,Loyal Customer
71475,Female,33,Loyal Customer
95491,Female,33,disloyal Customer
115021,Female,33,Loyal Customer
63804,Male,33,Loyal Customer
90963,Female,33,Loyal Customer
89697,Female,33,Loyal Customer
96143,Male,33,disloyal Customer
114961,Female,33,Loyal Customer
128307,Male,33,disloyal Customer
85803,Female,33,Loyal Customer
71180,Male,33,Loyal Customer
63298,Male,33,Loyal Customer
69140,Female,33,Loyal Customer
22108,Female,33,Loyal Customer
112407,Female,33,Loyal Customer
128256,Female,33,disloyal Customer
16981,Male,33,Loyal Customer
121345,Female,33,Loyal Customer
59768,Female,33,Loyal Customer
123771,Female,33,disloyal Customer
58891,Male,33,Loyal Customer
114407,Female,33,Loyal Customer
100657,Male,33,Loyal Customer
22265,Male,33,Loyal Customer
72453,Female,33,Loyal Customer
72123,Male,33,Loyal Customer
48637,Male,33,disloyal Customer
92632,Female,33,Loyal Customer
126592,Male,33,Loyal Customer
52777,Male,33,Loyal Customer
66619,Male,33,Loyal Customer
27120,Male,33,Loyal Customer
4025,Male,33,Loyal Customer
24940,Male,33,disloyal Customer
4984,Male,33,Loyal Customer
41627,Male,33,disloyal Customer
9932,Female,33,Loyal Customer
115418,Male,33,Loyal Customer
88948,Female,33,Loyal Customer
113350,Male,33,Loyal Customer
83532,Male,33,Loyal Customer
82754,Male,33,Loyal Customer
95499,Female,33,Loyal Customer
9483,Male,33,disloyal Customer
77710,Male,33,disloyal Customer
46822,Female,33,Loyal Customer
47328,Female,33,Loyal Customer
15350,Female,33,disloyal Customer
68218,Female,33,disloyal Customer
87797,Female,33,Loyal Customer
42202,Male,33,Loyal Customer
24157,Male,33,Loyal Customer
90648,Female,33,Loyal Customer
53120,Male,33,Loyal Customer
91437,Female,33,Loyal Customer
129646,Male,33,Loyal Customer
85240,Male,33,Loyal Customer
7551,Female,33,Loyal Customer
34629,Male,33,Loyal Customer
63271,Male,33,Loyal Customer
32567,Female,33,Loyal Customer
126194,Male,33,Loyal Customer
33355,Female,33,Loyal Customer
97209,Male,33,Loyal Customer
114134,Female,33,Loyal Customer
107139,Male,33,Loyal Customer
52772,Male,33,Loyal Customer
30271,Female,33,Loyal Customer
124524,Male,33,Loyal Customer
49514,Female,33,Loyal Customer
61831,Male,33,Loyal Customer
38025,Female,33,Loyal Customer
29383,Female,33,Loyal Customer
14284,Male,33,Loyal Customer
129411,Female,33,disloyal Customer
86356,Female,33,Loyal Customer
49942,Male,33,Loyal Customer
115166,Female,33,disloyal Customer
61428,Male,33,disloyal Customer
37231,Male,33,Loyal Customer
66189,Male,33,Loyal Customer
125341,Female,33,Loyal Customer
1955,Female,33,disloyal Customer
122792,Male,33,disloyal Customer
83390,Female,33,Loyal Customer
92672,Female,33,Loyal Customer
56412,Male,33,Loyal Customer
106965,Male,33,Loyal Customer
62011,Female,33,Loyal Customer
118153,Female,33,Loyal Customer
4340,Female,33,Loyal Customer
122007,Female,33,Loyal Customer
57612,Female,33,disloyal Customer
125544,Female,33,Loyal Customer
16158,Female,33,Loyal Customer
98420,Female,33,Loyal Customer
25623,Female,33,Loyal Customer
40656,Male,33,Loyal Customer
56965,Male,33,Loyal Customer
2561,Female,33,Loyal Customer
582,Female,33,disloyal Customer
47266,Female,33,Loyal Customer
13774,Male,33,Loyal Customer
81458,Male,33,Loyal Customer
57044,Male,33,Loyal Customer
39421,Female,33,Loyal Customer
71742,Female,33,Loyal Customer
95744,Male,33,Loyal Customer
101863,Male,33,Loyal Customer
10888,Male,33,Loyal Customer
20338,Male,33,Loyal Customer
16303,Female,33,Loyal Customer
22366,Male,33,Loyal Customer
36313,Male,33,Loyal Customer
109182,Male,33,Loyal Customer
56913,Male,33,Loyal Customer
114197,Male,33,Loyal Customer
9816,Female,33,Loyal Customer
63291,Male,33,Loyal Customer
32655,Male,33,Loyal Customer
123176,Male,33,Loyal Customer
41535,Male,33,Loyal Customer
10743,Male,33,disloyal Customer
50079,Female,33,Loyal Customer
42209,Male,33,Loyal Customer
46538,Male,33,Loyal Customer
49919,Female,33,Loyal Customer
84390,Female,33,Loyal Customer
126709,Female,33,Loyal Customer
87977,Female,33,Loyal Customer
14938,Male,33,Loyal Customer
90595,Male,33,Loyal Customer
72901,Female,33,Loyal Customer
123960,Male,33,Loyal Customer
52511,Male,33,Loyal Customer
34745,Male,33,Loyal Customer
77541,Female,33,Loyal Customer
25695,Male,33,Loyal Customer
28798,Female,33,Loyal Customer
41060,Female,33,disloyal Customer
46306,Female,33,Loyal Customer
58482,Female,33,disloyal Customer
35318,Male,33,Loyal Customer
61206,Male,33,Loyal Customer
11387,Female,33,disloyal Customer
2646,Female,33,Loyal Customer
21880,Male,33,Loyal Customer
98584,Male,33,Loyal Customer
29614,Male,33,Loyal Customer
55595,Female,33,Loyal Customer
43593,Female,33,Loyal Customer
122542,Female,33,Loyal Customer
38985,Female,33,Loyal Customer
8803,Male,33,disloyal Customer
46184,Female,33,Loyal Customer
83827,Female,33,disloyal Customer
32593,Male,33,Loyal Customer
20933,Male,33,Loyal Customer
32477,Female,33,Loyal Customer
64826,Female,33,Loyal Customer
94558,Female,33,disloyal Customer
125484,Female,33,Loyal Customer
50202,Female,33,Loyal Customer
34562,Male,33,Loyal Customer
102818,Female,33,Loyal Customer
54160,Male,33,Loyal Customer
83059,Female,33,Loyal Customer
43262,Female,33,Loyal Customer
39118,Female,33,Loyal Customer
25756,Male,33,Loyal Customer
33590,Male,33,Loyal Customer
83243,Female,33,Loyal Customer
104654,Male,33,Loyal Customer
